5.415757920321463637e+00,-3.780123087627079159e-01,0.000000000000000000e+00
5.446232888230515989e+00,-3.641749517433797712e-01,0.000000000000000000e+00
5.473318286840219038e+00,-3.483357235409315633e-01,0.000000000000000000e+00
5.497019976403171526e+00,-3.304484211406215621e-01,0.000000000000000000e+00
5.517349708497600425e+00,-3.104709489108978260e-01,0.000000000000000000e+00
5.534325020564462960e+00,-2.883654934295856176e-01,0.000000000000000000e+00
5.547969123539900238e+00,-2.640986866931488986e-01,0.000000000000000000e+00
5.558310783240279385e+00,-2.376417574577111835e-01,0.000000000000000000e+00
5.565384196142299622e+00,-2.089706705529044417e-01,0.000000000000000000e+00
5.569228860181899776e+00,-1.780662541071276195e-01,0.000000000000000000e+00
5.569889441173850209e+00,-1.449143147255881336e-01,0.000000000000000000e+00
5.567415635428059950e+00,-1.095057407704213281e-01,0.000000000000000000e+00
5.561862029109398975e+00,-7.183659400534388173e-02,0.000000000000000000e+00
5.553287954854987163e+00,-3.190818998566329057e-02,0.000000000000000000e+00
5.541757346126388484e+00,1.027283230202110341e-02,0.000000000000000000e+00
5.527338589734102747e+00,5.469445091728834807e-02,0.000000000000000000e+00
5.510104376928118164e+00,1.013392107934876496e-01,0.000000000000000000e+00
5.490131553400974695e+00,1.501841820092483237e-01,0.000000000000000000e+00
5.467500968499042990e+00,2.012009254533180802e-01,0.000000000000000000e+00
5.442297323883191318e+00,2.543554646826581278e-01,0.000000000000000000e+00
5.414609021822042401e+00,3.096082626188703668e-01,0.000000000000000000e+00
5.384528013239408217e+00,3.669142015682121394e-01,0.000000000000000000e+00
5.352149645572204406e+00,4.262225648851588611e-01,0.000000000000000000e+00
5.317572510426488819e+00,4.874770184292791519e-01,0.000000000000000000e+00
5.280898290946628215e+00,5.506155897894746687e-01,0.000000000000000000e+00
5.242231608736907411e+00,6.155706430690469633e-01,0.000000000000000000e+00
5.201679870095030189e+00,6.822688468389607186e-01,0.000000000000000000e+00
5.159353111233936140e+00,7.506311326756384128e-01,0.000000000000000000e+00
5.115363842081589674e+00,8.205726415031783239e-01,0.000000000000000000e+00
5.069826888157913380e+00,8.920026547584430920e-01,0.000000000000000000e+00
5.022859229934235614e+00,9.648245071905715564e-01,0.000000000000000000e+00
4.974579838697133383e+00,1.038935478512913901e+00,0.000000000000000000e+00
4.925109452679286015e+00,1.114226781744528161e+00,0.000000000000000000e+00
4.874569999757738969e+00,1.190584305002951870e+00,0.000000000000000000e+00
4.823083776135169032e+00,1.267889931256645841e+00,0.000000000000000000e+00
4.770772735550971255e+00,1.346022693657650704e+00,0.000000000000000000e+00
4.717757920013132100e+00,1.424859692633534403e+00,0.000000000000000000e+00
4.664159011083349959e+00,1.504276811418491233e+00,0.000000000000000000e+00
4.610093982322738704e+00,1.584149264000528801e+00,0.000000000000000000e+00
4.555678835204791888e+00,1.664352006468704737e+00,0.000000000000000000e+00
4.501027402439940595e+00,1.744760039859658995e+00,0.000000000000000000e+00
4.446251204231641552e+00,1.825248629826450530e+00,0.000000000000000000e+00
4.391459344497795847e+00,1.905693465784760621e+00,0.000000000000000000e+00
4.336758435543331736e+00,1.985970779631936356e+00,0.000000000000000000e+00
4.282252541059857087e+00,2.065957441683183404e+00,0.000000000000000000e+00
4.228043128656648442e+00,2.145531049126321754e+00,0.000000000000000000e+00
4.174229024393640408e+00,2.224570020062082598e+00,0.000000000000000000e+00
4.120906362991641814e+00,2.302953704070761720e+00,0.000000000000000000e+00
4.068168528537833950e+00,2.380562518228309443e+00,0.000000000000000000e+00
4.016106081585356868e+00,2.457278115585548317e+00,0.000000000000000000e+00
3.964806669564973518e+00,2.532983591323119121e+00,0.000000000000000000e+00
3.914354918383834203e+00,2.607563730102149258e+00,0.000000000000000000e+00
3.864832303981808881e+00,2.680905296546272076e+00,0.000000000000000000e+00
3.816317003449291700e+00,2.752897369314694753e+00,0.000000000000000000e+00
3.768883726081978747e+00,2.823431717858424506e+00,0.000000000000000000e+00
3.722603525457960139e+00,2.892403219692508021e+00,0.000000000000000000e+00
3.677543594270348049e+00,2.959710314866310199e+00,0.000000000000000000e+00
3.633767044234742283e+00,3.025255493271308715e+00,0.000000000000000000e+00
3.591332673915086815e+00,3.088945809491769889e+00,0.000000000000000000e+00
3.550294727773787962e+00,3.150693419077875479e+00,0.000000000000000000e+00
3.510702650152552451e+00,3.210416129403436347e+00,0.000000000000000000e+00
3.472600838229014109e+00,3.268037957661287685e+00,0.000000000000000000e+00
3.436028398271068873e+00,3.323489688048747226e+00,0.000000000000000000e+00
3.401018909725797901e+00,3.376709419803190837e+00,0.000000000000000000e+00
3.367600201832959605e+00,3.427643097463820787e+00,0.000000000000000000e+00
3.335794147544325128e+00,3.476245014560070068e+00,0.000000000000000000e+00
3.305616479559507326e+00,3.522478281859874105e+00,0.000000000000000000e+00
3.277076633256528648e+00,3.566315251352097704e+00,0.000000000000000000e+00
3.250177621201061573e+00,3.607737887286922795e+00,0.000000000000000000e+00
3.224915943762135306e+00,3.646738075855807448e+00,0.000000000000000000e+00
3.201281540144131021e+00,3.683317865458820783e+00,0.000000000000000000e+00
3.179257783865015341e+00,3.717489629981713950e+00,0.000000000000000000e+00
3.158821526369085309e+00,3.749276148088039662e+00,0.000000000000000000e+00
3.139943192058948451e+00,3.778710592222827902e+00,0.000000000000000000e+00
3.122586927566057380e+00,3.805836421824065230e+00,0.000000000000000000e+00
3.106710807551876563e+00,3.830707176146137982e+00,0.000000000000000000e+00
3.092267098742666587e+00,3.853386163115835039e+00,0.000000000000000000e+00
3.079202583249882164e+00,3.873946041766165749e+00,0.000000000000000000e+00
3.067458941515438742e+00,3.892468297026387081e+00,0.000000000000000000e+00
3.056973194446396924e+00,3.909042606988032631e+00,0.000000000000000000e+00
3.047678203467121705e+00,3.923766104216604766e+00,0.000000000000000000e+00
3.039503226318632567e+00,3.936742534236699509e+00,0.000000000000000000e+00
3.032374525474641924e+00,3.948081315984891759e+00,0.000000000000000000e+00
3.026216025021710276e+00,3.957896510799627787e+00,0.000000000000000000e+00
3.020950010767053495e+00,3.966305708400577057e+00,0.000000000000000000e+00
3.016497867191771931e+00,3.973428840301536979e+00,0.000000000000000000e+00
3.012780843659634389e+00,3.979386933200993681e+00,0.000000000000000000e+00
3.009720841022143212e+00,3.984300817102677250e+00,0.000000000000000000e+00
3.007241208429217050e+00,3.988289805235329499e+00,0.000000000000000000e+00
3.005267538761698720e+00,3.991470365265739506e+00,0.000000000000000000e+00
3.003728449646913656e+00,3.993954803832749700e+00,0.000000000000000000e+00
3.002556335501583629e+00,3.995849989071499131e+00,0.000000000000000000e+00
3.001688074467622425e+00,3.997256138547598425e+00,0.000000000000000000e+00
3.001065672465974998e+00,3.998265702879082006e+00,0.000000000000000000e+00
3.000636824890981824e+00,3.998962378291208264e+00,0.000000000000000000e+00
3.000355374703674194e+00,3.999420284424099137e+00,0.000000000000000000e+00
3.000181643856134173e+00,3.999703346897170775e+00,0.000000000000000000e+00
3.000082613091223926e+00,3.999864927425751837e+00,0.000000000000000000e+00
3.000031923212016505e+00,3.999947747686123378e+00,0.000000000000000000e+00
3.000009668903679039e+00,3.999984156633612287e+00,0.000000000000000000e+00
3.000001954116970904e+00,3.999996794595381377e+00,0.000000000000000000e+00
3.000000175887226561e+00,3.999999711185053819e+00,0.000000000000000000e+00
3.000000001265222593e+00,3.999999997920256067e+00,0.000000000000000000e+00
